162,Aluth Kade St,Kuruduwatta  Bataduwa
161,Kumari,Kuruduwatta  Bataduwa
160,Hasara,Kuruduwatta  Bataduwa
159,Madola,Kuruduwatta  Bataduwa
158,Silvas,Kuruduwatta  Bataduwa
157,Liyanage ii,Kuruduwatta  Bataduwa
156,Liyanage i,Kuruduwatta  Bataduwa
155,L.H.N,R,Kuruduwatta  Bataduwa
154,Chameera,Kuruduwatta  Bataduwa
153,Rasadi,Kuruduwatta  Bataduwa
152,Praneetha,Kuruduwatta  Bataduwa
151,Geeganage,Kuruduwatta  Bataduwa
150,Amarasoma,Kuruduwatta  Bataduwa
149,Anurada,Kuruduwatta  Bataduwa
148,Liyanage,Kuruduwatta  Bataduwa
147,Liyanarachchi,Kuruduwatta  Bataduwa
146,Praboda,Kuruduwatta  Bataduwa
145,Najith,Kuruduwatta  Bataduwa
144,Sapiri,Kuruduwatta  Bataduwa
143,Dilmi,Kuruduwatta  Bataduwa
142,K.G.S.,Kuruduwatta  Bataduwa
141,Palathuru Kade,Kuruduwatta Kottawa
140,Liyanage,Kuruduwatta Kottawa
139,Vogina Trade Center,Kuruduwatta Kottawa
138,Nabadawa,Kuruduwatta Kottawa
137,Buddy,Kuruduwatta Kottawa
136,Jayawardana,Kuruduwatta Kottawa
135,Ranga st,Kuruduwatta Kottawa
134,Akila st,Kuruduwatta Kottawa
133,Drasha Tea Room,Kuruduwatta Kottawa
132,Shashika,Kuruduwatta Kottawa
131,Uditha Vegi Shop,Kuruduwatta Kottawa
130,Induwara Phrmacy,Kuruduwatta Kottawa
129,Jayanthi Food City,Kuruduwatta Kottawa
128,Bandula st,Kuruduwatta Kottawa
127,Nihal Vegi Shop,Kuruduwatta Kottawa
126,Priyanthi,Kuruduwatta Kottawa
125,Jagath Petti kade,Kuruduwatta Kottawa
124,Nagahakoratuwa,Kuruduwatta Kottawa
123,Shantha st ii,Kuruduwatta Kottawa
121,Kumudasiri,Kuruduwatta Kottawa
120,Gamage,Kuruduwatta Kottawa
119,Samanmal,Kuruduwatta Kottawa
118,Shantha,Kuruduwatta Kottawa
117,Anura St,Kuruduwatta Kottawa
116,Talawa st,Kuruduwatta Kottawa
115,Godage I,Kuruduwatta Kottawa
114,Indika,Kuruduwatta Kottawa
113,K. G. St,Kuruduwatta Kottawa
112,Umagaliya,Kuruduwatta Kottawa
110,U . K St,Kuruduwatta Kottawa
109,Nayana st,Kuruduwatta Kottawa
108,V.V. Stored,Kuruduwatta Kottawa
107,Darmawardana,Kuruduwatta Kottawa
106,Jagath Tea Room,Kuruduwatta Kottawa
105,Kasun,Ovilana Labuduwa
104,Visal B / House,Kuruduwatta Kottawa
103,Weerasinha,Kuruduwatta Kottawa
102,Piyasiri,Kuruduwatta Kottawa
101,Godage,Kuruduwatta Kottawa
100,Nandadasa,Kuruduwatta Kottawa
99,Lalitha,Kuruduwatta Kottawa
98,Dahanayaka,Kuruduwatta Kottawa
97,Co oP Talgampala,Kuruduwatta Kottawa
96,K.P.S. St,Kuruduwatta Kottawa
95,P. V stores,Kuruduwatta Kottawa
94,Akura St,Kuruduwatta Kottawa
93,Mihiri,Kuruduwatta Kottawa
92,Srimali,Kuruduwatta Kottawa
91,Sanjana,Kuruduwatta Kottawa
90,Bandula Gr.,Kuruduwatta Kottawa
89,D G A,Kuruduwatta Kottawa
88,Janahitha,Kuruduwatta Kottawa
87,Thushara,Kuruduwatta Kottawa
86,Taraka,Kuruduwatta Kottawa
85,Vihanga,Kuruduwatta Kottawa
84,Co op Kottawa,Kuruduwatta Kottawa
83,Eranga Mortoes,Kuruduwatta Kottawa
82,Wimal,Kuruduwatta Kottawa
81,Jayathilaka,Kuruduwatta Kottawa
80,Jeewaka sta,Kuruduwatta Kottawa
79,Bandusena st,Kuruduwatta  Bataduwa
78,Jagoda st,Kuruduwatta Kottawa
77,Dais st,Kuruduwatta Kottawa
75,Pasindu Stores,Kuruduwatta Kottawa
74,Sisira stores,Kuruduwatta Kottawa
73,Sumudu Hotel,Kuruduwatta Kottawa
72,Co op  Newngala City,Kuruduwatta Kottawa
72,Co op  Newngala City,Kuruduwatta Kottawa
71,Dangedara B/H,Dangedara  Elliot Road
70,M.S.M.Stores,Dangedara  Elliot Road
67,Liyanage Stores,Dangedara  Elliot Road
66,Sundel Food City,Dangedara  Elliot Road
62,Indushani Stores,Dangedara  Elliot Road
61,New Rizla Hotel,Dangedara  Elliot Road
58,Ruhunu Rice Grocery,Dangedara  Elliot Road
57,Sarina B/H,Dangedara  Elliot Road
54,P.A.W.Pharmacy,Dangedara  Elliot Road
53,Tashila Cool Spot,Dangedara  Elliot Road
51,M.H.M Stores,Dangedara  Elliot Road
50,M.H. Grocery,Dangedara  Elliot Road
47,Nalin Stores,Dangedara  Elliot Road
45,K.G. Grocery,Dangedara  Elliot Road
43,W.H.P. Store,Dangedara  Elliot Road
41,Kannagara Stores,Dangedara  Elliot Road
39,Chandasekara Strose,Dangedara  Elliot Road
37,Nanayakara Stores,Dangedara  Elliot Road
35,Chaminda Grocery,Dangedara  Elliot Road
33,Kariyawasam Stores,Dangedara  Elliot Road
32,Siripala Stores,Dangedara  Elliot Road
31,Bosewana Stores,Dangedara  Elliot Road
27,Gamage Stores,Dangedara  Elliot Road
26,Eraji Grocery,Dangedara  Elliot Road
22,Chandana Stores,Dangedara  Elliot Road
22,Chandana Stores,Dangedara  Elliot Road
20,Co op Shop Beligaha,Dangedara  Elliot Road
18,Beligaha Hotel,Dangedara  Elliot Road
16,M.F.M. Stores,Dangedara  Elliot Road
14,M.A.R. Stores,Dangedara  Elliot Road
12,Nilmini st,Kottawa Yatalamatta
 
